smiles_std,FDA_APPROVED,CT_TOX
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)O)C)C)O)(C)O,1,0
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)O)(C)OC)C)C)O)(C)O,1,0
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)[NH+](C)C)OC(=O)CC)(C)O)C)C)O)(C)O,1,0
CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CC(C(=O)CC3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CS[C@@H]6C[NH+]7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C,1,0
CC[C@H](C)[C@@H]1[C@H](CC[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)O)OC)OC)\C)C,1,0
CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)[NH3+])C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,1,0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)O,1,0
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,1
CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,1,0
CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C,1,1
CC[C@H]1CCC[C@@H]([C@H](C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C(=C[C@H]3[C@@H]2CC(=O)O1)C)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)OC)OC)OC)C)O[C@H]6CC[C@@H]([C@H](O6)C)[NH+](C)C,1,0
CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC,1,0
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl,1,0
CC[NH+](CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,1,0
CC[NH+](CC)CCOC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\Cl)/C3=CC=CC=C3,1,0
CC[NH2+][C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)[NH2+]C)O)O)O[C@@H]3[C@@H](CC=C(O3)C[NH3+])[NH3+])[NH3+],1,0
CC[NH2+][C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,1,0
CC[NH2+][C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,1,0
CC\1=C(C2=C(/C1=C\C3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)[O-],1,0
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C,1,0
CCC(C)(C)C1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CC5C(CC6=CNC7=CC=CC5=C67)[NH+](C4)C)O,1,0
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCCCCC(C(=O)NC(C(=O)N1)CCC[NH3+])NC(=O)C(C(C)CC)NC(=O)C(CCC(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C2CSC(=N2)C(C(C)CC)[NH3+])CC(=O)N)CC(=O)[O-])CC3C=NC=[NH+]3)CC4=CC=CC=C4,1,0
CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)[NH3+])C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,1,0
CCC(C)CCCC(=O)N[C@@H](CC[NH3+])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC[NH3+])C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC[NH3+])CC(C)C)CC(C)C)CC[NH3+])CC[NH3+])[C@@H](C)O,1,0
CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(C)O)C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CC[NH3+])CC2=CC=CC=C2)CC(C)C)CC[NH3+])CC[NH3+])C(C)O,1,0
CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5CO[C@](O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,1,0
CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-],1,0
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)[NH3+])C(=O)OCC,1,0
CCC(=O)N(C1=CC=CC=C1)C2(CC[NH+](CC2)CCC(=O)OC)C(=O)OC,1,0
CCC(=O)N(C1=CC=CC=C1)C2(CC[NH+](CC2)CCC3=CC=CS3)COC,1,0
CCC(=O)N(C1=CC=CC=C1)C2(CC[NH+](CC2)CCN3C(=O)N(N=N3)CC)COC,1,0
CCC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)OC(=O)C)[NH+]5CCCCC5)C)C)[N+]6(CCCCC6)CC=C,1,0
CCC(=O)OC(C(C)C)OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3,1,0
CCC1=C(NC2=C1C(=O)C(CC2)C[NH+]3CCOCC3)C,1,0
CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)O[C@@H](C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)[O-])Cl)CC)O)OC)O)\C,1,0
CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=NC3CCC(CC3)C)[O-])C,1,0
C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O)/C3=CSC(=N3)N)SC1)C(=O)[O-],1,0
C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\OCC(=O)[O-])/C3=CSC(=N3)N)SC1)C(=O)[O-],1,0
CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)[NH+]7CCCCC7,1,0
CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,0,1
CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,0,1
CCC1=C(C=C2CC(CC2=C1)[NH2+]C[C@@H](C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC,1,0
CCC1=CC2C[C@@](C3=C(C[NH+](C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CC[NH+]9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,1,0
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)N=C(S3)[O-],1,0
CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)[O-],1,0
CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,0,1
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCC[NH+]3CCN(CC3)C4=CC(=CC=C4)Cl,1,0
CCC[C@@H](C(=O)C(=O)NC1CC1)NC(=O)[C@@H]2[C@H]3CCC[C@H]3CN2C(=O)[C@H](C(C)(C)C)NC(=O)[C@H](C4CCCCC4)NC(=O)C5=NC=CN=C5,1,0
CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O,1,0
CCC[C@@H]1C[C@H]([NH+](C1)C)C(=O)NC([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)C(C)Cl,1,0
CCC[C@]1(CC(=C(C(=O)O1)[C@H](CC)C2=CC(=CC=C2)[N-]S(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)[O-])CCC4=CC=CC=C4,1,0
CCC[NH+](CCC1=CC=CS1)[C@H]2CCC3=C(C2)C=CC=C3O,1,0
CCC[NH+]1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC,1,0
CCC[NH2+][C@H]1CCC2=C(C1)SC(=N2)N,1,0
CCC[NH2+]C(C)C(=O)NC1=C(SC=C1C)C(=O)OC,1,0
CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,1,0
CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[NH+](CC4)C)OCC)C,1,0
CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)[O-])C(=O)C=C(N2CC)C(=O)[O-],1,0
CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NN=N[N-]4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,1,0
CCCC1=NC(=C2N1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CC[NH+](CC4)CC)OCC)C,1,0
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)[O-])C=C(C=C2C)C5=NC6=CC=CC=C6N5C,1,0
CCCC[NH+](CCCC)CC(C1=CC(=CC\2=C1C3=C(/C2=C/C4=CC=C(C=C4)Cl)C=C(C=C3)Cl)Cl)O,1,0
CCCC[NH+](CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O,1,0
CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,1,0
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=N[N-]3)[C@@H](C(C)C)C(=O)[O-],1,0
CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2[O-])C(=O)C4=C(C3=O)C=CC=C4OC)[O-])OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,1,0
CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)[O-])/C=C(\CC3=CC=CS3)/C(=O)O,1,0
CCCCC1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C)C(=O)C3=CC=C(C=C3)OCCC[NH+](CCCC)CCCC,1,0
CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCC[NH+](CC)CC)I,1,0
CCCCC[C@H](CC[C@@H]1[C@H](C[C@@H]2[C@H]1CC3=C(C2)C(=CC=C3)OCC(=O)[O-])O)O,1,0
CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,1,0
CCCCCCC(C)(C)C1=CC(=C2[C@@H]3CC(=O)CC[C@H]3C(OC2=C1)(C)C)O,1,0
CCCCCCC[NH+](CC)CCCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,1,0
CCCCCCCCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H]3[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC3=O)CCC[NH3+])CC(=O)[O-])C)CC(=O)[O-])CO)[C@H](C)CC(=O)[O-])CC(=O)C4=CC=CC=C4N)C,1,0
CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0
CCCCCCCCCCC[C@@H](C[C@H]1[C@@H](C(=O)O1)CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,1,0
CCCCCCCCCCCC(=O)OCCNC(=O)C[N+]1=CC=CC=C1,1,0
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,1,0
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@H]([C@H](O[C@@H]1SC)C(C(C)Cl)NC(=O)[C@@H]2C[C@H](C[NH+]2C)CCC)O)O,1,0
CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCN2C1=NC(=C(C2=O)CC[NH+]3CCC(CC3)C4=NOC5=C4C=CC(=C5)F)C,1,0
CCCCCCCCCCCCCCCC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C,1,0
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,1,0
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2,1,0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1,0
CCCCCCCCCCNCC[NH2+][C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)[O-])O)C[NH2+]CP(=O)([O-])[O-])O)CC(=O)N)NC(=O)[C@@H](CC(C)C)[NH2+]C)O)Cl)CO)O)O)C,1,0
CCCCCCOC(=O)NC(=[NH2+])C1=CC=C(C=C1)NCC2=NC3=C(N2C)C=CC(=C3)C(=O)N(CCC(=O)OCC)C4=CC=CC=N4,1,0
CCCCC[NH+]=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC,1,0
CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC(=C(C=C7)O)OS(=O)(=O)[O-])O)O)[C@@H](CC(=O)N)O)C)O)O)O,1,0
CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]4C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CN6C(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,1,0
CCCCN1C(=O)[C@H](NC(=O)C12CCN(CC2)CC3=CC=C(C=C3)OC4=CC=C(C=C4)C(=O)O)[C@@H](C5CCCCC5)O,0,1
CCCCNC1=C(C(=CC(=C1)C(=O)[O-])S(=O)(=O)N)OC2=CC=CC=C2,1,0
CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,1,0
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCC[NH+](CC)CC,1,0
CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,1,0
CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CC[NH2+]CC2)C(=O)[O-],1,0
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)[O-],1,0
CCCOC(=O)CN1C=C(C(=O)C(=C1)I)I,1,0
CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,1,0
CCCSC1=NC(=C2C(=N1)N(N=N2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4C5=CC(=C(C=C5)F)F,1,0
CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)[NH+](C)C,1,0
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,1,0
CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)[O-])[N+](=O)[O-])/C#N,1,0
CCN(CC)C(=O)C1C[NH+]2CCC3=CC(=C(C=C3C2CC1OC(=O)C)OC)OC,1,0
CCN(CC)C(=O)N1CC[NH+](CC1)C,1,0
CCN(CC)C(=S)SSC(=S)N(CC)CC,1,0
CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)[O-],1,0
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C,0,1
CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O,0,1
CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C1C(=O)O[C@@H]([C@@H](/C=C/C(=O)NC/C=C/C(=C/[C@H](CC(=O)CC3=NC(=CO3)C2=O)O)/C)C)C(C)C,1,0
CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)[O-])OCO3,1,0
CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CC[NH+]4CCOCC4,1,0
CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CC[NH2+]C(C3)C)F)C(=O)[O-],1,0
CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CC[NH2+]CC3)F)C(=O)[O-],1,0
CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CC[NH2+]CC3)F)C(=O)[O-],1,0
CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-],1,0
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)[O-],1,0
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],1,0
CCNC(=[NH+]CCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH+]=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6,1,0
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC[NH+]=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CN(C=N2)CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8,1,0
CCO/N=C(/C1=NSC(=N1)NP(=O)([O-])[O-])\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)SC4=NC(=CS4)C5=CC=[N+](C=C5)C)C(=O)[O-],1,0
CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C(=C(C=C1C)OC)C)C,1,0
CCOC(=O)C1(CC[NH+](CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4,1,0
CCOC(=O)C1(CC[NH+](CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3,1,0
CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,1,0
CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCC[NH3+],1,0
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,1,0
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,1,0
CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,1,0
CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1,0
CCOC(=O)CCCCCCCCC(C)C1=CC=CC=C1I,1,0
CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N,1,0
CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CC[NH+]4CCOCC4,1,0
CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)[NH3+])(C)C,1,0
CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)[O-],1,0
CCOC1=CC=C(C=C1)C2=CC(=CN2C3=CC=C(C=C3)S(=O)(=O)N)C,0,1
CCOC1=CC=C(C=C1)CC(CN(CC[NH+](CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])[NH+](CC(=O)[O-])CC(=O)[O-],1,0
CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,1,0
CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-],1,0
CCOC1=CC=CC=C1OCC[NH2+][C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,1,0
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C,1,0
CCOCCN1C2=CC=CC=C2N=C1N3CCC[NH+](CC3)C,1,0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC,1,0
CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,1,0
CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,1,0
CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,1,0
CN(C)C1=CC=CC2=C1C=CC(=C2)S(=O)(=O)[O-],1,0
CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,1,0
CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I,1,0
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,1,0
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],1,0
CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0,1
CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C,1,0
CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,1,0
CN(CCOC1=CC=C(C=C1)CC2C(=O)N=C(S2)[O-])C3=CC=CC=N3,1,0
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,0,1
CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=C\C(=O)O)\C(=O)O,0,1
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCC1=CC=C(O1)C[NH+](C)C,1,0
CN/C(=C\[N+](=O)[O-])/[NH2+]CCSCC1=CSC(=N1)C[NH+](C)C,1,0
CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,1,0
CN1C(=NC(=O)C(=O)N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/C4=CSC(=N4)N)SC2)C(=O)[O-],1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-],1,0
CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)[O-])S4)OC)SC2)C(=O)[O-],1,0
